16,17,30,35,36,51,57,58,59,61,62,64,66,68,74,75,76,82,keyword,alls,binary,value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,국무회의,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,확율,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,랜드,3,1.0,3.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,실비,3,1.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,사격,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,평상,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,성남시장,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,춤,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,뼈,3,1.0,3.0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,체감,3,1.0,3.0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,문학,3,1.0,3.0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상가,3,1.0,3.0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,측근,3,1.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,고글,3,1.0,3.0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,화장,3,1.0,3.0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,통영시,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,재생,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,베테,3,1.0,3.0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,조선해,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,젠더,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,리스크,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,진주시,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,김형진,3,1.0,3.0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,안장,3,1.0,3.0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,도매,3,1.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전투,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,익,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,수영,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,은닉,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,전량,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,시료,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,베이스,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,동성결혼,3,1.0,3.0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,죗값,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,획기,3,1.0,3.0
